t,d1,d2,d3
9.083,0.549,1.064,1.279
9.085,0.550,1.061,1.274
9.087,0.555,1.060,1.270
9.088,0.558,1.060,1.269
9.090,0.561,1.062,1.270
9.092,0.565,1.064,1.278
9.093,0.566,1.064,1.287
9.095,0.567,1.064,1.290
9.097,0.566,1.062,1.287
9.098,0.565,1.062,1.284
9.100,0.559,1.064,1.287
9.102,0.550,1.066,1.290
9.103,0.540,1.070,1.289
9.105,0.530,1.072,1.287
9.107,0.522,1.072,1.286
9.108,0.515,1.070,1.283
9.110,0.512,1.066,1.270
9.112,0.511,1.059,1.254
9.113,0.514,1.050,1.241
9.115,0.519,1.042,1.233
9.117,0.519,1.033,1.225
9.118,0.516,1.025,1.219
9.120,0.516,1.020,1.222
9.122,0.516,1.016,1.226
9.123,0.514,1.015,1.228
9.125,0.513,1.015,1.228
9.127,0.515,1.014,1.223
9.128,0.521,1.014,1.221
9.130,0.525,1.014,1.220
9.132,0.530,1.014,1.224
9.133,0.537,1.017,1.231
9.135,0.546,1.021,1.239
9.137,0.556,1.024,1.246
9.138,0.566,1.028,1.251
9.140,0.572,1.032,1.254
9.142,0.577,1.038,1.255
9.143,0.579,1.042,1.261
9.145,0.577,1.049,1.271
9.147,0.571,1.057,1.285
9.148,0.565,1.064,1.296
9.150,0.559,1.068,1.306
9.152,0.552,1.072,1.312
9.153,0.548,1.075,1.315
9.155,0.546,1.076,1.313
9.157,0.547,1.072,1.307
9.158,0.549,1.068,1.298
9.160,0.555,1.065,1.288
9.162,0.559,1.058,1.280
9.163,0.560,1.051,1.271
9.165,0.559,1.046,1.266
9.167,0.556,1.046,1.265
9.168,0.550,1.046,1.265
9.170,0.540,1.047,1.267
9.172,0.533,1.047,1.266
9.173,0.532,1.046,1.264
9.175,0.534,1.042,1.260
9.177,0.535,1.036,1.254
9.178,0.542,1.032,1.248
9.180,0.550,1.030,1.246
9.182,0.556,1.032,1.245
9.183,0.556,1.033,1.245
9.185,0.556,1.038,1.246
9.187,0.555,1.042,1.252
9.188,0.550,1.048,1.260
9.190,0.543,1.053,1.266
9.192,0.535,1.056,1.271
9.193,0.528,1.060,1.276
9.195,0.522,1.063,1.280
9.197,0.515,1.062,1.276
9.198,0.505,1.057,1.266
9.200,0.496,1.050,1.259
9.202,0.485,1.040,1.252
9.203,0.471,1.029,1.240
9.205,0.455,1.015,1.227
9.207,0.439,1.002,1.215
9.208,0.422,0.987,1.204
9.210,0.407,0.967,1.187
9.212,0.399,0.945,1.166
9.213,0.393,0.921,1.146
9.215,0.386,0.898,1.125
9.217,0.378,0.875,1.104
9.218,0.377,0.855,1.084
9.220,0.378,0.839,1.074
9.222,0.378,0.830,1.068
9.223,0.380,0.824,1.061
9.225,0.387,0.820,1.056
9.227,0.401,0.818,1.053
9.228,0.418,0.821,1.051
9.230,0.437,0.824,1.049
9.232,0.456,0.829,1.047
9.233,0.473,0.838,1.053
9.235,0.485,0.853,1.068
9.237,0.496,0.870,1.090
9.238,0.504,0.888,1.116
9.240,0.512,0.910,1.142
9.242,0.519,0.932,1.168
9.243,0.525,0.952,1.191
9.245,0.532,0.969,1.213
9.247,0.537,0.985,1.228
9.248,0.537,1.001,1.238
9.250,0.532,1.014,1.245
9.252,0.526,1.021,1.248
9.253,0.525,1.025,1.248
9.255,0.521,1.026,1.246
9.257,0.513,1.027,1.243
9.258,0.503,1.022,1.238
9.260,0.495,1.013,1.232
9.262,0.489,1.006,1.229
9.263,0.480,1.000,1.225
9.265,0.473,0.993,1.214
9.267,0.470,0.980,1.200
9.268,0.472,0.968,1.185
9.270,0.473,0.956,1.171
9.272,0.476,0.946,1.160
9.273,0.480,0.936,1.150
9.275,0.484,0.930,1.144
9.277,0.488,0.929,1.139
9.278,0.494,0.934,1.142
9.280,0.495,0.941,1.150
9.282,0.496,0.949,1.159
9.283,0.498,0.956,1.168
9.285,0.501,0.964,1.177
9.287,0.504,0.970,1.189
9.288,0.509,0.975,1.197
9.290,0.519,0.978,1.203
9.292,0.525,0.984,1.208
9.293,0.527,0.991,1.215
9.295,0.530,0.998,1.226
9.297,0.535,1.004,1.238
9.298,0.535,1.011,1.248
9.300,0.530,1.018,1.256
9.302,0.524,1.019,1.260
9.303,0.520,1.021,1.263
9.305,0.515,1.021,1.259
9.307,0.509,1.017,1.254
9.308,0.505,1.010,1.249
9.310,0.502,1.005,1.244
9.312,0.500,1.001,1.240
9.313,0.494,0.997,1.236
9.315,0.487,0.991,1.232
9.317,0.478,0.988,1.227
9.318,0.470,0.984,1.221
9.320,0.466,0.978,1.215
9.322,0.463,0.973,1.206
9.323,0.463,0.966,1.197
9.325,0.464,0.958,1.193
9.327,0.468,0.951,1.191
9.328,0.470,0.946,1.191
9.330,0.474,0.944,1.189
9.332,0.484,0.940,1.188
9.333,0.499,0.938,1.187
9.335,0.512,0.940,1.186
9.337,0.523,0.946,1.188
9.338,0.533,0.954,1.193
9.340,0.541,0.963,1.204
9.342,0.544,0.976,1.220
9.343,0.540,0.991,1.237
9.345,0.535,1.005,1.251
9.347,0.533,1.016,1.262
9.348,0.533,1.024,1.273
9.350,0.531,1.030,1.280
9.352,0.529,1.030,1.281
9.353,0.530,1.028,1.282
9.355,0.531,1.026,1.287
9.357,0.530,1.027,1.291
9.358,0.530,1.027,1.292
9.360,0.525,1.027,1.290
9.362,0.519,1.027,1.284
9.363,0.511,1.024,1.275
9.365,0.504,1.016,1.263
9.367,0.500,1.005,1.254
9.368,0.493,0.997,1.245
9.370,0.490,0.988,1.238
9.372,0.490,0.979,1.235
9.373,0.492,0.974,1.233
9.375,0.493,0.977,1.235
9.377,0.491,0.979,1.234
9.378,0.488,0.980,1.230
9.380,0.483,0.982,1.226
9.382,0.478,0.985,1.226
9.383,0.472,0.984,1.226
9.385,0.465,0.979,1.219
9.387,0.459,0.974,1.215
9.388,0.453,0.971,1.215
9.390,0.449,0.965,1.214
9.392,0.447,0.959,1.208
9.393,0.449,0.954,1.201
9.395,0.453,0.951,1.197
9.397,0.456,0.946,1.194
9.398,0.461,0.940,1.190
9.400,0.467,0.938,1.187
9.402,0.470,0.942,1.190
9.403,0.473,0.946,1.195
9.405,0.474,0.947,1.198
9.407,0.474,0.951,1.200
9.408,0.472,0.959,1.206
9.410,0.466,0.967,1.215
9.412,0.463,0.973,1.225
9.413,0.459,0.979,1.235
9.415,0.454,0.985,1.244
9.417,0.451,0.988,1.246
9.418,0.448,0.986,1.242
9.420,0.446,0.980,1.234
9.422,0.443,0.971,1.224
9.423,0.437,0.962,1.210
9.425,0.430,0.956,1.203
9.427,0.421,0.952,1.197
9.428,0.412,0.949,1.189
9.430,0.400,0.947,1.182
9.432,0.388,0.944,1.175
9.433,0.379,0.938,1.168
9.435,0.374,0.930,1.155
9.437,0.372,0.920,1.145
9.438,0.373,0.907,1.137
9.440,0.379,0.892,1.125
9.442,0.384,0.880,1.112
9.443,0.388,0.874,1.101
9.445,0.391,0.871,1.095
9.447,0.396,0.873,1.096
9.448,0.399,0.879,1.104
9.450,0.403,0.887,1.115
9.452,0.410,0.895,1.129
9.453,0.416,0.897,1.143
9.455,0.422,0.898,1.150
9.457,0.428,0.899,1.152
9.458,0.434,0.902,1.154
9.460,0.437,0.908,1.160
9.462,0.439,0.916,1.164
9.463,0.442,0.927,1.170
9.465,0.443,0.937,1.179
9.467,0.441,0.945,1.186
9.468,0.438,0.951,1.191
9.470,0.439,0.956,1.196
9.472,0.439,0.959,1.204
9.473,0.439,0.961,1.208
9.475,0.438,0.963,1.209
9.477,0.440,0.966,1.209
9.478,0.440,0.963,1.207
9.480,0.442,0.959,1.202
9.482,0.445,0.958,1.194
9.483,0.449,0.960,1.193
9.485,0.452,0.958,1.193
9.487,0.456,0.957,1.197
9.488,0.461,0.959,1.208
9.490,0.463,0.965,1.218
9.492,0.464,0.966,1.224
9.493,0.463,0.968,1.223
9.495,0.466,0.973,1.226
9.497,0.464,0.980,1.231
9.498,0.462,0.986,1.232
9.500,0.461,0.989,1.228
9.502,0.459,0.991,1.229
9.503,0.461,0.990,1.235
9.505,0.463,0.988,1.239
9.507,0.464,0.987,1.239
9.508,0.466,0.987,1.237
9.510,0.464,0.988,1.240
9.512,0.461,0.994,1.245
9.513,0.455,1.002,1.246
9.515,0.450,1.005,1.247
9.517,0.444,1.005,1.247
9.518,0.437,1.004,1.247
9.520,0.432,1.002,1.244
9.522,0.429,0.997,1.242
9.523,0.425,0.991,1.241
9.525,0.424,0.985,1.233
9.527,0.428,0.978,1.219
9.528,0.432,0.971,1.205
9.530,0.435,0.965,1.197
9.532,0.438,0.959,1.186
9.533,0.441,0.956,1.173
9.535,0.441,0.957,1.170
9.537,0.436,0.961,1.176
9.538,0.430,0.965,1.185
9.540,0.426,0.967,1.189
9.542,0.421,0.969,1.193
9.543,0.417,0.968,1.197
9.545,0.412,0.965,1.195
9.547,0.406,0.959,1.189
9.548,0.403,0.954,1.180
9.550,0.400,0.947,1.175
9.552,0.396,0.941,1.170
9.553,0.392,0.937,1.162
9.555,0.388,0.937,1.156
9.557,0.383,0.935,1.153
9.558,0.377,0.932,1.150
9.560,0.370,0.927,1.145
9.562,0.365,0.920,1.138
9.563,0.361,0.912,1.134
9.565,0.361,0.903,1.129
9.567,0.366,0.894,1.123
9.568,0.372,0.889,1.119
9.570,0.381,0.891,1.118
9.572,0.389,0.895,1.118
9.573,0.397,0.897,1.120
9.575,0.401,0.905,1.130
9.577,0.401,0.913,1.136
9.578,0.402,0.920,1.141
9.580,0.401,0.926,1.142
9.582,0.395,0.931,1.144
9.583,0.385,0.936,1.142
9.585,0.382,0.936,1.140
9.587,0.381,0.937,1.141
9.588,0.380,0.936,1.145
9.590,0.379,0.931,1.146
9.592,0.378,0.923,1.144
9.593,0.375,0.917,1.145
9.595,0.368,0.915,1.140
9.597,0.358,0.912,1.132
9.598,0.350,0.909,1.121
9.600,0.346,0.907,1.114
9.602,0.344,0.906,1.109
9.603,0.348,0.900,1.099
9.605,0.354,0.893,1.092
9.607,0.360,0.885,1.089
9.608,0.363,0.879,1.088
9.610,0.365,0.878,1.086
9.612,0.371,0.882,1.088
9.613,0.380,0.888,1.094
9.615,0.392,0.896,1.100
9.617,0.406,0.906,1.104
9.618,0.420,0.916,1.112
9.620,0.433,0.925,1.121
9.622,0.444,0.934,1.132
9.623,0.450,0.946,1.145
9.625,0.452,0.957,1.160
9.627,0.454,0.970,1.179
9.628,0.455,0.981,1.194
9.630,0.455,0.990,1.204
9.632,0.452,0.996,1.212
9.633,0.448,1.000,1.217
9.635,0.444,1.003,1.217
9.637,0.442,1.002,1.208
9.638,0.440,1.001,1.199
9.640,0.441,1.000,1.194
9.642,0.442,0.998,1.189
9.643,0.448,0.994,1.183
9.645,0.454,0.994,1.182
9.647,0.461,0.998,1.186
9.648,0.467,1.002,1.190
9.650,0.474,1.003,1.196
9.652,0.477,1.009,1.210
9.653,0.480,1.018,1.223
9.655,0.482,1.023,1.234
9.657,0.483,1.028,1.241
9.658,0.483,1.036,1.250
9.660,0.481,1.041,1.253
9.662,0.483,1.042,1.250
9.663,0.481,1.042,1.247
9.665,0.475,1.044,1.245
9.667,0.466,1.044,1.243
9.668,0.459,1.040,1.242
9.670,0.456,1.040,1.243
9.672,0.455,1.045,1.245
9.673,0.457,1.047,1.245
9.675,0.463,1.045,1.243
9.677,0.474,1.042,1.239
9.678,0.484,1.044,1.236
9.680,0.488,1.049,1.236
9.682,0.488,1.052,1.238
9.683,0.484,1.055,1.241
9.685,0.480,1.059,1.250
9.687,0.478,1.064,1.262
9.688,0.478,1.064,1.265
9.690,0.478,1.060,1.260
9.692,0.478,1.059,1.258
9.693,0.480,1.062,1.262
9.695,0.480,1.069,1.262
9.697,0.477,1.074,1.259
9.698,0.473,1.079,1.260
9.700,0.469,1.083,1.264
9.702,0.465,1.086,1.266
9.703,0.462,1.086,1.262
9.705,0.458,1.084,1.256
9.707,0.453,1.080,1.249
9.708,0.450,1.076,1.245
9.710,0.445,1.071,1.241
9.712,0.440,1.064,1.235
9.713,0.434,1.054,1.227
9.715,0.429,1.047,1.222
9.717,0.427,1.039,1.220
9.718,0.422,1.031,1.218
9.720,0.419,1.026,1.210
9.722,0.417,1.022,1.201
9.723,0.418,1.019,1.194
9.725,0.422,1.014,1.189
9.727,0.424,1.011,1.185
9.728,0.429,1.012,1.183
9.730,0.433,1.014,1.183
9.732,0.439,1.018,1.183
9.733,0.447,1.022,1.189
9.735,0.455,1.027,1.194
9.737,0.463,1.033,1.197
9.738,0.466,1.040,1.199
9.740,0.467,1.046,1.206
9.742,0.470,1.053,1.217
9.743,0.469,1.060,1.227
9.745,0.463,1.064,1.231
9.747,0.455,1.064,1.232
9.748,0.449,1.063,1.233
9.750,0.445,1.060,1.232
9.752,0.439,1.051,1.227
9.753,0.434,1.042,1.217
9.755,0.429,1.035,1.210
9.757,0.426,1.030,1.208
9.758,0.425,1.025,1.207
9.760,0.422,1.020,1.203
9.762,0.415,1.019,1.197
9.763,0.407,1.019,1.194
9.765,0.401,1.022,1.193
9.767,0.397,1.027,1.194
9.768,0.393,1.029,1.193
9.770,0.393,1.027,1.192
9.772,0.397,1.023,1.190
9.773,0.398,1.019,1.185
9.775,0.398,1.013,1.179
9.777,0.398,1.004,1.173
9.778,0.399,0.999,1.172
9.780,0.396,0.999,1.171
9.782,0.394,0.998,1.168
9.783,0.397,0.995,1.168
9.785,0.400,0.994,1.170
9.787,0.399,0.997,1.170
9.788,0.397,0.998,1.167
9.790,0.394,0.996,1.163
9.792,0.392,0.999,1.165
9.793,0.389,1.003,1.168
9.795,0.388,1.002,1.167
9.797,0.392,0.997,1.165
9.798,0.401,0.990,1.161
9.800,0.411,0.985,1.161
9.802,0.421,0.979,1.161
9.803,0.432,0.977,1.161
9.805,0.443,0.976,1.159
9.807,0.448,0.980,1.158
9.808,0.447,0.991,1.163
9.810,0.448,1.003,1.167
9.812,0.452,1.013,1.171
9.813,0.454,1.021,1.180
9.815,0.453,1.029,1.192
9.817,0.460,1.035,1.203
9.818,0.469,1.041,1.216
9.820,0.473,1.050,1.229
9.822,0.473,1.060,1.240
9.823,0.475,1.066,1.244
9.825,0.481,1.073,1.252
9.827,0.481,1.079,1.260
9.828,0.475,1.079,1.259
9.830,0.463,1.076,1.256
9.832,0.449,1.075,1.255
9.833,0.435,1.077,1.258
9.835,0.419,1.078,1.257
9.837,0.406,1.075,1.250
9.838,0.400,1.068,1.242
9.840,0.398,1.059,1.232
9.842,0.401,1.047,1.221
9.843,0.407,1.032,1.207
9.845,0.413,1.016,1.194
9.847,0.421,1.004,1.186
9.848,0.428,0.998,1.183
9.850,0.438,0.997,1.182
9.852,0.446,1.001,1.187
9.853,0.447,1.010,1.194
9.855,0.445,1.021,1.204
9.857,0.440,1.031,1.213
9.858,0.432,1.040,1.224
9.860,0.422,1.045,1.233
9.862,0.412,1.044,1.233
9.863,0.404,1.038,1.228
9.865,0.397,1.028,1.220
9.867,0.391,1.016,1.209
9.868,0.389,1.002,1.196
9.870,0.394,0.992,1.182
9.872,0.402,0.986,1.173
9.873,0.407,0.980,1.166
9.875,0.412,0.977,1.159
9.877,0.419,0.978,1.160
9.878,0.427,0.982,1.163
9.880,0.430,0.987,1.171
9.882,0.429,0.990,1.180
9.883,0.431,0.998,1.192
9.885,0.435,1.006,1.204
9.887,0.438,1.013,1.213
9.888,0.442,1.018,1.222
9.890,0.449,1.021,1.225
9.892,0.456,1.023,1.225
9.893,0.460,1.022,1.223
9.895,0.460,1.021,1.219
9.897,0.456,1.022,1.219
9.898,0.446,1.026,1.222
9.900,0.431,1.032,1.227
9.902,0.416,1.034,1.232
9.903,0.403,1.035,1.232
9.905,0.391,1.033,1.231
9.907,0.381,1.026,1.223
9.908,0.377,1.010,1.207
9.910,0.379,0.994,1.190
9.912,0.383,0.981,1.174
9.913,0.389,0.970,1.164
9.915,0.394,0.960,1.159
9.917,0.402,0.954,1.159
9.918,0.412,0.954,1.162
9.920,0.420,0.956,1.164
9.922,0.422,0.963,1.170
9.923,0.415,0.970,1.175
9.925,0.406,0.978,1.177
9.927,0.399,0.986,1.177
9.928,0.390,0.991,1.178
9.930,0.378,0.990,1.180
9.932,0.368,0.980,1.175
9.933,0.367,0.967,1.168
9.935,0.370,0.953,1.157
9.937,0.374,0.938,1.144
9.938,0.378,0.923,1.128
9.940,0.378,0.912,1.116
9.942,0.381,0.907,1.112
9.943,0.385,0.906,1.111
9.945,0.387,0.907,1.114
9.947,0.385,0.908,1.119
9.948,0.380,0.909,1.126
9.950,0.371,0.907,1.123
9.952,0.357,0.908,1.117
9.953,0.338,0.908,1.112
9.955,0.319,0.905,1.107
9.957,0.301,0.899,1.095
9.958,0.290,0.889,1.079
9.960,0.288,0.873,1.064
9.962,0.298,0.849,1.048
9.963,0.315,0.826,1.027
9.965,0.332,0.806,1.005
9.967,0.351,0.793,0.993
9.968,0.368,0.786,0.991
9.970,0.383,0.795,0.999
9.972,0.394,0.816,1.016
9.973,0.400,0.837,1.040
9.975,0.403,0.855,1.063
9.977,0.406,0.873,1.084
9.978,0.408,0.892,1.099
9.980,0.408,0.905,1.106
9.982,0.406,0.912,1.110
9.983,0.409,0.917,1.109
9.985,0.415,0.920,1.111
9.987,0.418,0.920,1.109
9.988,0.420,0.917,1.108
9.990,0.423,0.915,1.109
9.992,0.427,0.914,1.112
9.993,0.424,0.915,1.117
9.995,0.419,0.916,1.116
9.997,0.418,0.917,1.118
9.998,0.417,0.919,1.123
10.000,0.415,0.922,1.128
10.002,0.410,0.923,1.126
10.003,0.406,0.923,1.118
10.005,0.405,0.923,1.114
10.007,0.401,0.925,1.112
10.008,0.392,0.923,1.107
10.010,0.379,0.916,1.098
10.012,0.364,0.908,1.090
10.013,0.350,0.900,1.086
10.015,0.334,0.891,1.081
10.017,0.320,0.877,1.069
10.018,0.312,0.859,1.052
10.020,0.309,0.840,1.036
10.022,0.304,0.820,1.019
10.023,0.303,0.800,0.997
10.025,0.307,0.781,0.977
10.027,0.314,0.765,0.966
10.028,0.322,0.759,0.959
10.030,0.332,0.759,0.955
10.032,0.345,0.761,0.955
10.033,0.357,0.763,0.956
10.035,0.365,0.766,0.959
10.037,0.370,0.772,0.960
10.038,0.378,0.779,0.963
10.040,0.387,0.785,0.969
10.042,0.396,0.790,0.976
10.043,0.403,0.798,0.984
10.045,0.408,0.809,0.996
10.047,0.412,0.822,1.009
10.048,0.412,0.832,1.020
10.050,0.413,0.842,1.026
10.052,0.413,0.852,1.032
10.053,0.413,0.861,1.041
10.055,0.413,0.865,1.045
10.057,0.416,0.865,1.046
10.058,0.419,0.865,1.046
10.060,0.421,0.866,1.046
10.062,0.420,0.867,1.044
10.063,0.424,0.864,1.041
10.065,0.431,0.862,1.040
10.067,0.436,0.859,1.042
10.068,0.437,0.855,1.045
10.070,0.433,0.851,1.050
10.072,0.432,0.848,1.056
10.073,0.429,0.847,1.060
10.075,0.423,0.850,1.063
10.077,0.417,0.856,1.069
10.078,0.413,0.863,1.070
10.080,0.413,0.865,1.069
10.082,0.411,0.865,1.065
10.083,0.405,0.865,1.061
10.085,0.397,0.864,1.056
10.087,0.391,0.857,1.047
10.088,0.388,0.847,1.039
10.090,0.387,0.841,1.031
10.092,0.390,0.835,1.022
10.093,0.390,0.824,1.014
10.095,0.392,0.812,1.008
10.097,0.395,0.804,1.005
10.098,0.392,0.801,1.003
10.100,0.384,0.798,1.002
10.102,0.373,0.794,1.001
10.103,0.366,0.794,1.002
10.105,0.356,0.796,1.000
10.107,0.344,0.791,0.993
10.108,0.334,0.782,0.980
10.110,0.329,0.770,0.966
10.112,0.325,0.759,0.954
10.113,0.324,0.745,0.939
10.115,0.321,0.731,0.921
10.117,0.321,0.718,0.906
10.118,0.318,0.709,0.898
10.120,0.313,0.704,0.893
10.122,0.306,0.702,0.887
10.123,0.294,0.701,0.881
10.125,0.282,0.696,0.875
10.127,0.268,0.688,0.867
10.128,0.255,0.678,0.854
10.130,0.245,0.666,0.834
10.132,0.241,0.649,0.811
10.133,0.240,0.632,0.790
10.135,0.242,0.619,0.772
10.137,0.250,0.608,0.756
10.138,0.261,0.596,0.743
10.140,0.272,0.586,0.743
10.142,0.284,0.579,0.751
10.143,0.296,0.577,0.762
10.145,0.307,0.579,0.769
10.147,0.316,0.588,0.780
10.148,0.324,0.604,0.796
10.150,0.333,0.621,0.808
10.152,0.340,0.639,0.818
10.153,0.344,0.658,0.832
10.155,0.348,0.676,0.850
10.157,0.353,0.687,0.864
10.158,0.358,0.694,0.873
10.160,0.361,0.700,0.882
10.162,0.367,0.710,0.891
10.163,0.380,0.718,0.895
10.165,0.393,0.723,0.897
10.167,0.405,0.729,0.904
10.168,0.413,0.741,0.913
10.170,0.421,0.755,0.921
10.172,0.430,0.765,0.931
10.173,0.436,0.774,0.945
10.175,0.442,0.787,0.957
10.177,0.450,0.797,0.965
10.178,0.462,0.801,0.972
10.180,0.469,0.803,0.980
10.182,0.468,0.807,0.991
10.183,0.463,0.811,1.000
10.185,0.455,0.813,1.005
10.187,0.443,0.815,1.009
10.188,0.430,0.817,1.012
10.190,0.420,0.814,1.015
10.192,0.415,0.806,1.009
10.193,0.414,0.797,0.997
10.195,0.412,0.788,0.981
10.197,0.414,0.777,0.965
10.198,0.416,0.769,0.953
10.200,0.418,0.764,0.942
10.202,0.421,0.760,0.935
10.203,0.425,0.760,0.936
10.205,0.430,0.764,0.943
10.207,0.435,0.772,0.951
10.208,0.442,0.775,0.953
10.210,0.446,0.781,0.958
10.212,0.449,0.788,0.963
10.213,0.452,0.794,0.966
10.215,0.456,0.795,0.970
10.217,0.459,0.796,0.975
10.218,0.463,0.797,0.984
10.220,0.465,0.798,0.989
10.222,0.464,0.796,0.993
10.223,0.461,0.794,0.998
10.225,0.456,0.795,0.994
10.227,0.449,0.799,0.991
10.228,0.438,0.802,0.988
10.230,0.429,0.804,0.982
10.232,0.421,0.805,0.974
10.233,0.416,0.805,0.965
10.235,0.410,0.803,0.959
10.237,0.403,0.793,0.952
10.238,0.400,0.782,0.945
10.240,0.394,0.772,0.937
10.242,0.391,0.763,0.931
10.243,0.391,0.752,0.926
10.245,0.392,0.742,0.922
10.247,0.395,0.735,0.916
10.248,0.399,0.730,0.910
10.250,0.405,0.727,0.909
10.252,0.407,0.728,0.909
10.253,0.408,0.732,0.909
10.255,0.412,0.735,0.908
10.257,0.418,0.737,0.912
10.258,0.421,0.739,0.914
10.260,0.426,0.739,0.914
10.262,0.429,0.738,0.913
10.263,0.431,0.740,0.914
10.265,0.432,0.743,0.916
10.267,0.434,0.745,0.916
10.268,0.436,0.751,0.919
10.270,0.438,0.758,0.926
10.272,0.443,0.764,0.930
10.273,0.447,0.768,0.934
10.275,0.450,0.773,0.940
10.277,0.454,0.782,0.947
10.278,0.457,0.789,0.950
10.280,0.454,0.794,0.952
10.282,0.446,0.799,0.959
10.283,0.439,0.802,0.965
10.285,0.431,0.805,0.968
10.287,0.419,0.801,0.965
10.288,0.409,0.794,0.960
10.290,0.407,0.786,0.954
10.292,0.410,0.780,0.948
10.293,0.413,0.772,0.941
10.295,0.414,0.763,0.930
10.297,0.416,0.758,0.922
10.298,0.415,0.756,0.919
10.300,0.413,0.756,0.919
10.302,0.412,0.753,0.916
10.303,0.407,0.753,0.912
10.305,0.400,0.751,0.912
10.307,0.391,0.748,0.915
10.308,0.383,0.743,0.916
10.310,0.375,0.741,0.918
10.312,0.370,0.737,0.916
10.313,0.368,0.731,0.910
10.315,0.370,0.723,0.903
10.317,0.374,0.715,0.893
10.318,0.383,0.712,0.882
10.320,0.390,0.710,0.872
10.322,0.394,0.710,0.869
10.323,0.396,0.713,0.872
10.325,0.397,0.720,0.876
10.327,0.399,0.729,0.886
10.328,0.401,0.735,0.898
10.330,0.404,0.735,0.906
10.332,0.406,0.733,0.907
10.333,0.410,0.732,0.907
10.335,0.418,0.734,0.912
10.337,0.428,0.736,0.917
10.338,0.436,0.741,0.921
10.340,0.440,0.747,0.924
10.342,0.443,0.756,0.927
10.343,0.446,0.765,0.934
10.345,0.443,0.772,0.938
10.347,0.435,0.776,0.940
10.348,0.426,0.780,0.942
10.350,0.420,0.783,0.948
10.352,0.415,0.783,0.955
10.353,0.407,0.780,0.957
10.355,0.401,0.775,0.954
10.357,0.399,0.771,0.951
10.358,0.397,0.766,0.945
10.360,0.394,0.762,0.934
10.362,0.390,0.760,0.926
10.363,0.386,0.758,0.920
10.365,0.382,0.756,0.918
10.367,0.377,0.754,0.915
10.368,0.374,0.751,0.913
10.370,0.368,0.748,0.912
10.372,0.366,0.742,0.906
10.373,0.363,0.738,0.897
10.375,0.362,0.735,0.888
10.377,0.365,0.731,0.881
10.378,0.370,0.727,0.873
10.380,0.377,0.721,0.865
10.382,0.382,0.719,0.863
10.383,0.385,0.719,0.864
10.385,0.385,0.719,0.863
10.387,0.381,0.719,0.863
10.388,0.378,0.721,0.866
10.390,0.372,0.724,0.871
10.392,0.366,0.725,0.875
10.393,0.366,0.723,0.876
10.395,0.363,0.720,0.875
10.397,0.360,0.715,0.872
10.398,0.354,0.710,0.865
10.400,0.346,0.707,0.856
10.402,0.340,0.702,0.850
10.403,0.333,0.695,0.847
10.405,0.329,0.688,0.843
10.407,0.323,0.683,0.841
10.408,0.319,0.679,0.840
10.410,0.319,0.676,0.839
10.412,0.319,0.672,0.834
10.413,0.318,0.671,0.827
10.415,0.317,0.670,0.824
10.417,0.318,0.665,0.819
10.418,0.321,0.661,0.815
10.420,0.329,0.657,0.812
10.422,0.342,0.656,0.812
10.423,0.360,0.656,0.814
10.425,0.378,0.659,0.811
10.427,0.395,0.668,0.815
10.428,0.409,0.677,0.824
10.430,0.414,0.688,0.837
10.432,0.414,0.700,0.850
10.433,0.409,0.715,0.865
10.435,0.405,0.729,0.884
10.437,0.402,0.741,0.900
10.438,0.402,0.751,0.910
10.440,0.401,0.759,0.913
10.442,0.399,0.762,0.915
10.443,0.400,0.761,0.913
10.445,0.400,0.760,0.909
10.447,0.398,0.759,0.901
10.448,0.394,0.758,0.896
10.450,0.395,0.755,0.893
10.452,0.401,0.754,0.891
10.453,0.407,0.752,0.891
10.455,0.410,0.749,0.890
10.457,0.412,0.745,0.893
10.458,0.414,0.741,0.892
10.460,0.413,0.739,0.894
10.462,0.405,0.738,0.896
10.463,0.398,0.739,0.896
10.465,0.391,0.743,0.897
10.467,0.382,0.744,0.895
10.468,0.373,0.744,0.894
10.470,0.366,0.742,0.890
10.472,0.357,0.740,0.882
10.473,0.343,0.736,0.873
10.475,0.331,0.725,0.867
10.477,0.324,0.712,0.862
10.478,0.317,0.700,0.857
10.480,0.312,0.689,0.847
10.482,0.316,0.673,0.839
10.483,0.322,0.658,0.829
10.485,0.330,0.649,0.820
10.487,0.334,0.647,0.813
10.488,0.339,0.648,0.810
10.490,0.345,0.651,0.813
10.492,0.350,0.659,0.817
10.493,0.354,0.668,0.824
10.495,0.355,0.677,0.829
10.497,0.356,0.684,0.833
10.498,0.359,0.694,0.837
10.500,0.358,0.704,0.842
10.502,0.354,0.712,0.845
10.503,0.350,0.717,0.848
10.505,0.347,0.717,0.850
10.507,0.344,0.716,0.850
10.508,0.339,0.709,0.845
10.510,0.334,0.698,0.839
10.512,0.333,0.687,0.836
10.513,0.332,0.679,0.830
10.515,0.335,0.674,0.826
10.517,0.337,0.668,0.820
10.518,0.343,0.662,0.814
10.520,0.352,0.662,0.813
10.522,0.365,0.667,0.815
10.523,0.379,0.674,0.821
10.525,0.391,0.683,0.826
10.527,0.402,0.695,0.837
10.528,0.412,0.708,0.856
10.530,0.419,0.717,0.871
10.532,0.422,0.724,0.878
10.533,0.423,0.729,0.885
10.535,0.423,0.734,0.896
10.537,0.423,0.741,0.905
10.538,0.422,0.747,0.908
